transaction date,cust,notes,item,unit,current stock,qty
17.03.2026,XENON,-,O/O Button M-Slate Xenon,pcs,,6144
17.03.2026,XENON,-,O/O Button M-Slate Xenon,pcs,,3072
17.03.2026,XENON,-,O/O Button M-Slate Xenon,pcs,,4608
17.03.2026,XENON,-,O/O Button M-Slate Xenon,pcs,,3072
17.03.2026,XENON,-,O/O Button M-Slate Xenon,pcs,,1536
17.03.2026,XENON,-,Motor Cover Xenon,pcs,,1360
17.03.2026,XENON,-,Motor Cover Xenon,pcs,,2720
17.03.2026,XENON,-,Comb Actuator Xenon,pcs,,6400
17.03.2026,XENON,-,BLI Xenon,pcs,,15000
17.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
17.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
17.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
17.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
17.03.2026,YIN YANG,-,Head Interface Non Optilight Arctic Wh,pcs,,4000
17.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
17.03.2026,YIN YANG,-,Optilight Cover Yin,pcs,,8000
17.03.2026,YIN YANG,-,Head Interface Optilight Black,pcs,,2000
17.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,12000
17.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
17.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
17.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,5400
17.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,4200
17.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,2400
17.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,1920
17.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,480
17.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
17.03.2026,YIN YANG,-,Release Slider YY Arctic White,pcs,,15000
17.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,7200
17.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
17.03.2026,BARACUS,-,SFS Frame YY White,pcs,,6400
17.03.2026,BARACUS,-,Head Interface Optilight Arctic White,pcs,,2000
17.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,19200
17.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,3360
17.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,1680
17.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,2160
17.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,2160
17.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
17.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,3600
17.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,1440
17.03.2026,NEO,-,Bottom Panel Black,pcs,,2400
17.03.2026,NEO,-,DECO PANEL BLACK,pcs,,2400
17.03.2026,NEO,-,Comb holder Black,pcs,,1920
17.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
17.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
17.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
17.03.2026,NEO,-,I/O BUTTON BLACK,pcs,,2400
17.03.2026,NEO,-,Spine (Version),pcs,,2520
18.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
19.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,6720
19.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,2400
19.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,480
19.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,6720
19.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,2880
19.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,9600
19.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,8640
19.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,480
19.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,480
19.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,4800
19.03.2026,NEO,-,Thinning Comb Batam,pcs,,640
19.03.2026,XENON,-,Motor Cover Xenon,pcs,,2720
19.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,5280
19.03.2026,BARACUS,-,Skin Protector Baracus(Version),pcs,,4800
19.03.2026,BARACUS,-,Skin Protector Baracus(Version),pcs,,4800
19.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
19.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
19.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,4800
19.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
19.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
19.03.2026,YIN YANG,-,Head Interface Optilight Black,pcs,,2000
19.03.2026,YIN YANG,-,Release Slider YY Black,pcs,,15000
19.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
19.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
19.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,4800
19.03.2026,NEO,-,Thinning Comb Batam,pcs,,320
19.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
19.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
19.03.2026,YIN YANG,-,On Off Button TP Black,pcs,,30000
19.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,3200
19.03.2026,XENON,-,Panel Holder Xenon,pcs,,30000
19.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,6480
19.03.2026,XENON,-,Panel Holder Xenon,pcs,,30000
19.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,6480
19.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
19.03.2026,XENON,-,O/O Button D-Black TP Blue Xenon,pcs,,1536
19.03.2026,YIN YANG,-,On Off Button LLB Yang Short TP,pcs,,30000
20.03.2026,YIN YANG,-,On Off Button Yin LP TP,pcs,,30000
20.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,7200
20.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,17280
20.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,8640
20.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,4800
20.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
20.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
20.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,32000
20.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,7560
20.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,4320
20.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,1920
20.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,2400
20.03.2026,BARACUS,-,Skin Protector Baracus(Version),pcs,,4800
20.03.2026,BT-3000,-,Eccenter BT3000 (Version),pcs,,18000
20.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,4200
20.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,720
20.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,1440
20.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,5760
20.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,840
20.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,2520
20.03.2026,XENON,-,Motor Cover Xenon,pcs,,2720
20.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,7200
20.03.2026,XENON,-,Motor Cover Xenon,pcs,,1360
20.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,2160
20.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,5040
20.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
20.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
20.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
20.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
20.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
20.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
20.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
20.03.2026,SIGMA,-,Panel Holder,pcs,,25000
20.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
20.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,7200
20.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
20.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,4800
20.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
20.03.2026,YIN YANG,-,Head Interface Optilight Black,pcs,,2000
20.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,3072
20.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
20.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
20.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,18000
20.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
20.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,4480
20.03.2026,XENON,-,Comb Actuator Xenon,pcs,,6400
20.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,640
20.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,640
20.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,600
20.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,4800
23.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,960
23.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,7440
23.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,1680
23.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,4800
23.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,4800
23.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
23.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
23.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
23.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
23.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1200
23.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1800
23.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,2560
23.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,18000
23.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
23.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,3200
23.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
23.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
23.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
23.03.2026,XENON,-,Motor Cover Xenon,pcs,,4080
23.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
23.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
23.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,4800
23.03.2026,YIN YANG,-,Head Interface Non Optilight Arctic Wh,pcs,,8000
23.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
23.03.2026,YIN YANG,-,Head Interface Non Optilight Black,pcs,,2000
23.03.2026,NEO,-,TOP PANEL LE TP PHILIPS NEO MLU MAINS,pcs,,1680
23.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,1680
23.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,5040
23.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,2720
23.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,1440
23.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,1440
23.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,720
23.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,2880
23.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,840
23.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
23.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
23.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,320
23.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
23.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
23.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,1440
23.03.2026,NEO MLU,-,TOP PANEL LE TP PHILIPS NEO MLU MAINS,pcs,,252
23.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,7200
23.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,7200
23.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,1440
23.03.2026,SIGMA,-,Panel Holder,pcs,,25000
23.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,10920
23.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
23.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
23.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
23.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
23.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,4320
23.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,4320
23.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
23.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,6480
23.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,720
23.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,4800
23.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,2400
23.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,2160
23.03.2026,XENON,-,O/O Button D-Black Xenon,pcs,,1536
23.03.2026,PEPPER,-,Lock Pin (Version),pcs,,24000
24.03.2026,HERMES,-,Charging Stand Kratos CN,pcs,,800
24.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,6480
24.03.2026,YIN YANG,-,PCBA Battery Motor Frame 14500,pcs,,3600
24.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,2400
24.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,4480
24.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,3600
24.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1800
24.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,640
24.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,2560
24.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,30000
24.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,9600
24.03.2026,HERMES,-,Coupling Assy Thor BTM,pcs,,15000
24.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,7200
24.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
24.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,12000
24.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
24.03.2026,YIN YANG,-,Head Interface Non Optilight Arctic Wh,pcs,,4000
24.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,4800
24.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
24.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,1600
24.03.2026,YIN YANG,-,Optilight Cover Yin,pcs,,8000
24.03.2026,YIN YANG,-,SFS Frame YY Sage,pcs,,3200
24.03.2026,YIN YANG,-,Head Interface Optilight Black,pcs,,2000
24.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
24.03.2026,XENON,-,Motor Cover Xenon,pcs,,1360
24.03.2026,XENON,-,Motor Cover Xenon,pcs,,1360
24.03.2026,BARACUS,-,PREC.FOIL 17 MM FRONT COVER (VERSION),pcs,,1680
24.03.2026,NEO,-,Spine (Version),pcs,,2160
24.03.2026,NEO,-,Spine (Version),pcs,,360
24.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,7200
24.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
24.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,1920
24.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,480
24.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,1440
24.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
24.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
24.03.2026,NEO,-,I/O BUTTON BLACK,pcs,,2400
24.03.2026,BARACUS,-,Skin Protector Baracus(Version),pcs,,4800
24.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
24.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
24.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,6400
24.03.2026,NEO,-,Tactile pin (Version),pcs,,36000
24.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
24.03.2026,SIGMA,-,Panel Holder,pcs,,25000
24.03.2026,NEO,-,I/O BUTTON BLACK,pcs,,2400
24.03.2026,NEO,-,Top Panel HE TP Philips MLU Utility Grey,pcs,,1512
24.03.2026,NEO,-,Top Panel HE TP Philips MLU Utility Grey,pcs,,1680
24.03.2026,NEO,-,Comb holder Black,pcs,,2880
24.03.2026,NEO,-,TOP PANEL MALIBU LE TP PHILIPS NEO MLU M,pcs,,588
24.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,640
24.03.2026,NEO,-,DECO PANEL BLACK,pcs,,1200
24.03.2026,NEO,-,Bottom Panel Black,pcs,,1200
24.03.2026,NEO,-,Bottom Panel Black,pcs,,1200
24.03.2026,NEO,-,Bottom Panel Black,pcs,,300
24.03.2026,NEO,-,Bottom Panel Black,pcs,,60
24.03.2026,YIN YANG,-,Optilight Lightguide Yin Yang,pcs,,3380
24.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,2400
24.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,5040
24.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
24.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,10800
24.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
24.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,1440
24.03.2026,YIN YANG,-,Release Slider YY Arctic White,pcs,,4590
24.03.2026,YIN YANG,-,Release Slider YY Arctic White,pcs,,4400
24.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
24.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,720
24.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,720
24.03.2026,YIN YANG,-,Optilight Lightguide Yin Yang,pcs,,10000
25.03.2026,HERMES,-,Charging Stand Kratos,pcs,,1000
25.03.2026,HERMES,-,Charging Stand Kratos,pcs,,1000
25.03.2026,YIN YANG,-,Optilight Lightguide Yin Yang,pcs,,2620
25.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,4480
25.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,3200
25.03.2026,RAMBO,-,Battery Frame Rambo,pcs,,1280
25.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,4800
25.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1800
25.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,600
25.03.2026,RAMBO,-,Motor Top Cap_Rambo,pcs,,1200
25.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,3072
25.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
25.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,7200
25.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,2400
25.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,7200
25.03.2026,SIGMA,-,P-Cap 360 Degree Blade,pcs,,7200
25.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,18000
25.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
25.03.2026,YIN YANG,-,SFS 3mm Comb YY,pcs,,4800
25.03.2026,XENON,-,Comb Actuator Xenon,pcs,,3200
25.03.2026,YIN YANG,-,Release Slider YY Arctic White,pcs,,15000
25.03.2026,YIN YANG,-,SFS 5mm Comb YY,pcs,,2720
25.03.2026,PEPPER,-,Release Knob (Version),pcs,,9600
25.03.2026,XENON,-,Motor Cover Xenon,pcs,,1360
25.03.2026,XENON,-,Motor Cover Xenon,pcs,,2720
25.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
25.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
25.03.2026,YIN YANG,-,SFS Frame YY White,pcs,,3200
25.03.2026,NEO,-,TOP PANEL LE TP PHILIPS NEO MLU MAINS,pcs,,1680
25.03.2026,NEO,-,TOP PANEL LE TP PHILIPS NEO MLU MAINS,pcs,,168
25.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
25.03.2026,BARACUS,-,Driving Bridge 41mm Baracus Version,pcs,,9600
25.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,480
25.03.2026,BARACUS,-,Body groom front cover (Version),pcs,,480
25.03.2026,BARACUS,-,Body groom back cover(Version),pcs,,960
25.03.2026,NEO,-,Comb holder Black,pcs,,960
25.03.2026,NEO,-,DECO PANEL BLACK,pcs,,1200
25.03.2026,NEO,-,DECO PANEL BLACK,pcs,,600
25.03.2026,NEO,-,Comb holder Black,pcs,,1920
25.03.2026,NEO,-,Spine (Version),pcs,,2520
25.03.2026,SIGMA,-,Panel Holder,pcs,,25000
25.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,7200
25.03.2026,BARACUS,-,FMG HOUSING 41 MM (VERSION),pcs,,3600
25.03.2026,NEO,-,Button Cutter Release Black,pcs,,1560
25.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,480
25.03.2026,NEO,-,ADJ F1 OFFSET COMB 1-23MM+LEAFLET(BATAM),pcs,,160
25.03.2026,NEO,-,Bottom Panel Black,pcs,,2400
25.03.2026,NEO,-,Bottom Panel Black,pcs,,120
25.03.2026,NEO,-,Bottom Panel Black,pcs,,60
25.03.2026,HERMES,-,Charging Stand Kratos,pcs,,2000
25.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,3360
25.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,720
25.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,8640
25.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,840
25.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,32000
25.03.2026,YIN YANG,-,On Off Button Yin Short Midslate TP,pcs,,30000
25.03.2026,JUNIOR ,-,STAND TOP MOLDED Magic Purple,pcs,,165
25.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,864
25.03.2026,JUNIOR ,-,IRON BOTTOM CAP MOLDED# ALPINE WHITE,pcs,,288
25.03.2026,JUNIOR ,-,STAND TOP MOLDED Magic Purple,pcs,,15
25.03.2026,JUNIOR ,-,STAND TOP MOLDED Magic Purple,pcs,,60
25.03.2026,JUNIOR ,-,INLET FRAME MOLD#,pcs,,1500
25.03.2026,JUNIOR ,-,FILLING DOOR MOLDED Trans Deep Petrol,pcs,,800
25.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,36
25.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,36
25.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,72
25.03.2026,JUNIOR ,-,TRAY ASSY GC6815,pcs,,180
25.03.2026,JUNIOR ,-,STAND TOP MOLDED Blue Pavone,pcs,,405
25.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,400
25.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,293
25.03.2026,JUNIOR ,-,COVER MOLDED# .([^\,pcs,,648
25.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Blue Pavon,pcs,,210
25.03.2026,JUNIOR ,-,HOUSING PRTED#,pcs,,162
25.03.2026,JUNIOR ,-,STAND BOTTOM MOLDED#ALPINE WHITE,pcs,,260
25.03.2026,JUNIOR ,-,TRAY ASSY GC6840,pcs,,120
25.03.2026,JUNIOR ,-,CHASSIS MOLDED# ALPINE WHITE,pcs,,720
25.03.2026,JUNIOR ,-,HOUSING PRTED,pcs,,162
25.03.2026,JUNIOR ,-,INLAY-LIGHT STRIP ASSY MOLDED Magic Purp,pcs,,210
25.03.2026,JUNIOR ,-,HOUSING PRTED GC6842 Walita,pcs,,90
25.03.2026,JUNIOR ,-,Tray Assy Walita HV,pcs,,96
25.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,168
25.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,336
25.03.2026,JUNIOR ,-,DECO PLATE PRTED,pcs,,1200
25.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,336
25.03.2026,JUNIOR ,-,BUTTON FRAME ASSY#,pcs,,168
25.03.2026,JUNIOR ,-,TRAY ASSY GC6840,pcs,,120
25.03.2026,JUNIOR ,-,HOUSING PRTED#,pcs,,252
26.03.2026,HERMES,-,Charging Stand Kratos,pcs,,1000
26.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,2520
26.03.2026,BARACUS,-,Body groom motion conv.(Version),pcs,,2400
26.03.2026,BARACUS,-,PREC.FOIL 17 MM BACK COVER (VERSION),pcs,,1440
26.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
26.03.2026,SALT,-,One Blade P-Cap (Version),pcs,,2160
26.03.2026,RAMBO,-,Motor Suspension Plate_RK,pcs,,16000
26.03.2026,BARACUS,-,MINI FOIL SHAVER 17 MM TOP COVER(VERSION,pcs,,720
26.03.2026,BARACUS,-,Bottom cap HE - US(Version),pcs,,840
26.03.2026,HERMES,-,Charging Stand Kratos,pcs,,1700
26.03.2026,BARACUS,-,Prec.Foil Shaver17mm Motion Conve(Ver),pcs,,2400
26.03.2026,YIN YANG,-,SFS 2mm Comb YY,pcs,,1600
26.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
26.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
26.03.2026,RAMBO,-,Motor End Connector_RK,pcs,,6000
26.03.2026,XENON,-,O/O Button D-Slate Xenon,pcs,,1536
26.03.2026,YIN YANG,-,Display Panel Yin BG5,pcs,,8000
26.03.2026,YIN YANG,-,Display Panel Yin BG5,pcs,,8000
26.03.2026,YIN YANG,-,Display Panel Yin BG5,pcs,,8000
26.03.2026,XENON,-,Motor Cover Xenon,pcs,,1360
